id,value,name,loc_type,parent,latitude,longitude
51130,50765534174,CHANDPUR MAHESH,5,50765534,,
51131,50765543820,PURBAPARA,5,50765543,,
51132,50694199822,PAURASHAVA,5,50694199,,
51133,50694167076,BAMANKOLA(PART),5,50694167,,
51134,50694199612,PAURASHAVA,5,50694199,,
51135,50694199287,PAURASHAVA,5,50694199,,
51136,50694419763,NAUSARA SULTANPUR,5,50694419,,
51137,50694485384,DIAR BAHADURPUR,5,50694485,,
51138,50699194925,SUKASH,5,50699194,,
51139,50699194919,SREEKHANDA,5,50699194,,
51140,50706667756,NURPUR NARAYANPUR,5,50706667,,
51141,50817254999,HARIAN,5,50817254,,
51142,50817254661,MOHANPUR,5,50817254,,
51143,50817261724,NUTAN CHAR NABAGANGA,5,50817261,,
51144,50885015999,CHAR GIRISH,5,50885015,,
51145,50885056999,MANSUR NAGAR,5,50885056,,
51146,50885015260,CHAR SALDAHA,5,50885015,,
51147,50812214999,WARD NO-14 (PART),5,50812214,,
51148,50818514999,WARD NO-14 (PART),5,50818514,,
51149,5549,KURIGRAM,2,55,25.7916597236,89.6948547469
51150,5552,LALMONIRHAT,2,55,26.0631569428,89.235593149
51151,5577,PANCHAGARH,2,55,26.2851687129,88.5754137046
51152,5585,RANGPUR,2,55,25.6498612151,89.2368007685
51153,555202,ADITMARI,3,5552,25.9448144433,89.3694350162
51154,557704,ATWARI,3,5577,26.2496689312,88.426500946
51155,559408,BALIADANGI,3,5594,26.1086848006,88.2637945692
51156,554906,BHURUNGAMARI,3,5549,26.1163224127,89.6903883887
51157,552710,BIRAMPUR,3,5527,25.3790592034,88.9634061725
51158,552712,BIRGANJ,3,5527,25.9278796522,88.6267990653
51159,557725,BODA,3,5577,26.2308098014,88.6124620672
51160,554908,CHAR RAJIBPUR,3,5549,25.4433590483,89.7639749819
51161,552730,CHIRIRBANDAR,3,5527,25.6653873934,88.7863138116
51162,557734,DEBIGANJ,3,5577,26.1322164464,88.7194756637
51163,552764,DINAJPUR SADAR,3,5527,25.6081233808,88.6773392062
51164,557315,DOMAR,3,5573,26.1585593224,88.8252616231
52278,55773428729,PAMULI,5,55773428,,
51165,553221,FULCHHARI,3,5532,25.2542602161,89.6539884747
51166,553224,GAIBANDHA SADAR,3,5532,25.3496001805,89.5666185393
51167,552743,GHORAGHAT,3,5527,25.2842323979,89.2143138908
51168,553230,GOBINDAGANJ,3,5532,25.1571776554,89.3691324595
51169,559451,HARIPUR,3,5594,25.8783480193,88.1548361109
51170,555233,HATIBANDHA,3,5552,26.1215349362,89.1408758554
51171,552756,KAHAROLE,3,5527,25.800878508,88.5988639555
51172,555239,KALIGANJ,3,5552,25.9855903067,89.2402410521
51173,552760,KHANSAMA,3,5527,25.8697500653,88.7651585998
51174,554952,KURIGRAM SADAR,3,5549,25.8259838603,89.6906767528
51175,555255,LALMONIRHAT SADAR,3,5552,25.8748264756,89.4527186656
51176,554961,NAGESHWARI,3,5549,25.9583841204,89.7401066619
51177,552769,NAWABGANJ,3,5527,25.4202820652,89.0916332282
51178,553267,PALASHBARI,3,5532,25.2636507992,89.3967339997
51179,557773,PANCHAGARH SADAR,3,5577,26.3675461102,88.5816682933
51180,552777,PARBATIPUR,3,5527,25.6188215186,88.9255371647
51181,554918,PHULBARI,3,5549,25.9491264759,89.5706203276
51182,558576,PIRGANJ,3,5585,25.4236850377,89.274268631
51183,559482,PIRGANJ,3,5594,25.8411905032,88.3679146228
51184,558549,RANGPUR SADAR,3,5585,25.7458801235,89.2122866058
51185,559486,RANISANKAIL,3,5594,25.9400970644,88.2458084109
51186,554979,RAUMARI,3,5549,25.5914219009,89.8275340832
51187,553288,SAGHATTA,3,5532,25.1230636912,89.5638210242
51188,557385,SAIDPUR,3,5573,25.8028268919,88.9220284886
51189,558592,TARAGANJ,3,5585,25.7806638168,89.0334444664
51190,559494,THAKURGAON SADAR,3,5594,26.0706181332,88.4645611896
51191,554994,ULIPUR,3,5549,25.6890064251,89.6689743201
51192,55779027,BHOJANPUR,4,557790,26.5044786856,88.4816436967
51193,55779054,BURABURI,4,557790,26.5022030478,88.4551737016
51194,55777335,HAFIZABAD,4,557773,26.3828986755,88.6074294047
51195,55777347,HARIBHASA,4,557773,26.3875883913,88.6548381559
51196,55777371,PANCHAGARH,4,557773,26.3764165275,88.5667742379
51197,55779013,BANGLABANDHA,4,557790,26.5973472512,88.4006007244
51198,55527067,PATGRAM,4,555270,26.3655964495,89.0027723351
51199,55777383,SATMARA,4,557773,26.4297515494,88.5342902383
51200,55527081,SREERAMPUR,4,555270,26.4142626183,88.9689305571
51201,55779094,TIRNAIHAT,4,557790,26.5508146469,88.3973963652
51202,55940810,AMJANKHORE,4,559408,26.1236737659,88.195721386
51203,55949415,AULIAPUR,4,559494,26.0906074902,88.5224112817
51204,55731213,BALA PARA,4,557312,26.1939799957,88.9014631
51205,55770427,BALARAMPUR,4,557704,26.2079014713,88.5170559775
51206,55949421,BALIA,4,559494,26.1264096009,88.5614868602
51207,55731517,BAMUNIA,4,557315,26.1630763088,88.8519318446
51208,55940831,BARA PALASHBARI,4,559408,26.0741922898,88.2087746923
51209,55940821,BARABARI,4,559408,26.1082979001,88.2607620442
51210,55949426,BARAGAON,4,559494,26.136238707,88.4872238569
51211,55527013,BAURA,4,555270,26.2552107195,89.097642889
51212,55772514,BENGHARI BANAGRAM,4,557725,26.2742867108,88.5933916751
51213,55940842,BHANOR,4,559408,26.0291178896,88.2711991593
51214,55731519,BHOGDABARI,4,557315,26.270611212,88.7875629457
51215,55772521,BODA,4,557725,26.2173250259,88.5931571362
51216,55490628,BOLDIA,4,554906,26.0648495646,89.767604542
51217,55777323,CHAKLARHAT,4,557773,26.3294103941,88.6876256592
51218,55772529,CHANDANBARI,4,557725,26.1676608526,88.5951543764
51219,55940852,CHAROL,4,559408,26.1264948413,88.3217698462
51220,55773419,CHILAHATI,4,557734,26.2389056669,88.7462458528
51221,55949431,CHILARANG,4,559494,26.0813705233,88.3728127485
51222,55773428,DANDAPAL,4,557734,26.0940827368,88.6857911854
51223,55523328,DAOABARI,4,555233,26.0360156162,89.1346576681
51224,55773438,DEBIDOBA,4,557734,26.1193326653,88.7262534373
51225,55773447,DEBIGANJ,4,557734,26.1311535852,88.7669186351
51226,55777336,DHAKKAMARA,4,557773,26.3306518452,88.5352034401
51227,55733621,DHARMAPAL,4,557336,26.0737027419,88.897815214
51228,55731219,DIMLA,4,557312,26.135332559,88.9377198923
51229,55731538,DOMAR,4,557315,26.1105792686,88.795884596
51230,55520241,DURGAPUR,4,555202,26.0090238962,89.4186340401
51231,55777343,GARINABARI,4,557773,26.3329839147,88.4711924227
51232,55731228,GAYABARI,4,557312,26.1772812097,88.9811880658
51233,55733629,GOLMUNDA,4,557336,26.044457312,89.0626687289
51234,55733636,GOLNA,4,557336,26.0832000589,88.9396373973
51235,55523347,GOTAMARI,4,555233,26.0987240226,89.2274484686
51236,55731557,HARINCHARA,4,557315,26.0661692436,88.8460080928
51237,55772551,JHALAISHALSIRI,4,557725,26.2476554834,88.5041035608
51238,55527040,JONGRA,4,555270,26.3090155167,89.0868722911
51239,55731566,JORABARI,4,557315,26.1666934928,88.8005531117
51240,55490657,JOYMANIRHAT,4,554906,26.0793134926,89.6448675102
53029,55736444368,DUKURI,5,55736444,,
51241,55777359,KAMAT KAJAL DIGHI,4,557773,26.3315362155,88.6129734084
51242,55948655,KASHIPUR,4,559486,26.0371736358,88.2136362332
51243,55731247,KHALISA CHAPANI,4,557312,26.1525084775,89.0352200452
51244,55731257,KHOGA KHARIBARI,4,557312,26.2075868439,88.9492096787
51245,55777365,MAGURA,4,557773,26.3019259426,88.5010131736
51246,55772573,MAIDAN DIGHI,4,557725,26.262069267,88.5524420773
51247,55770454,MIRZAPUR,4,557704,26.2704912688,88.4461599977
51248,55491867,NAODANGA,4,554918,25.9905873507,89.5070098474
51249,55770413,ALOWA KHOWA,4,557704,26.2129825235,88.3652354447
51250,55523357,NOWDABASH,4,555233,26.0774772852,89.1939563795
51251,55490666,PAIKER CHHARA,4,554906,26.1039828917,89.7089310274
51252,55772587,PANCHPIR,4,557725,26.1318657125,88.6382767109
51253,55731585,PANGA MATUKPUR,4,557315,26.129484602,88.8776256725
51254,55731276,PASCHIM CHHATNAI,4,557312,26.2632330541,88.8914542277
51255,55523366,PATIKA PARA,4,555233,26.0716322543,89.1223460992
51256,55527099,PAURASHAVA,4,555270,26.3389881419,89.0314083928
51257,55772599,PAURASHAVA,4,557725,26.203060852,88.5670016671
51258,55777399,PAURASHAVA,4,557773,26.3279213709,88.5651437981
51259,55770467,RADHANAGAR,4,557704,26.2208448698,88.4357767904
51260,55949468,RAHIMANPUR,4,559494,26.0402082377,88.3902773361
51261,55496188,RAMKHANA,4,554961,26.0428460801,89.636314719
51262,55949473,ROYPUR,4,559494,26.031229265,88.3313519049
51263,55949484,RUHEA,4,559494,26.1701054345,88.4001615682
51264,55949489,SALANDAR,4,559494,26.0571144373,88.4918317345
51265,55490685,SHILKHURI,4,554906,26.1958228937,89.6620429292
51266,55523376,SHINGIMARI,4,555233,26.1459370158,89.1224886573
51267,55773476,SONAHAR MALLIKADAHA,4,557734,26.0472040407,88.7391643211
51268,55731595,SONAROY,4,557315,26.0679698297,88.7991082894
51269,55773485,SUNDAR DIGHI,4,557734,26.0561440698,88.6983128132
51270,55523395,TANGBHANGA,4,555233,26.1110022831,89.1686884013
51271,55731295,TEPA KHARIBARI,4,557312,26.2142055029,89.0014451383
51272,55773495,TEPRIGANJ,4,557734,26.1823216477,88.7541897316
51273,55276031,ANGAR PARA,4,552760,25.8709308658,88.7988292861
51274,55734517,BAHAGILI,4,557345,25.8591454014,89.0016802867
51275,55945127,BAKUA,4,559451,25.8954138531,88.1217771738
51276,55496112,BAMANDANGA,4,554961,25.9943074808,89.7334373905
51277,55491813,BARA BHITA,4,554918,25.9074890698,89.5747562086
51278,55734525,BARABHITA,4,557345,25.9509104169,89.0293826627
51279,55949417,BEGUNBARI,4,559494,25.9387475775,88.479857775
51280,55520210,BHADAI,4,555202,25.9106030465,89.3524122987
51281,55491827,BHANGAMON,4,554918,25.915717377,89.6271201786
51282,55276063,BHERBHERI,4,552760,25.902022258,88.7647303141
51283,55496125,BHITARBAND,4,554961,25.8958921596,89.7121155196
51284,55271213,BHOGNAGAR,4,552712,25.8901998511,88.5890145783
51285,55948225,BHOMRADAHA,4,559482,25.9244124489,88.3478094711
51286,55523923,CHALBALA,4,555239,25.9642821067,89.2941162788
51287,55523929,CHANDRAPUR,4,555239,26.0162787827,89.2838807813
51288,55736411,CHAPRA SARAMJANI,4,557364,25.8871792296,88.9361740735
51289,55736412,CHARAIKHOLA,4,557364,25.873721685,88.8966480133
51290,55948631,DHARMAGARH,4,559486,25.994916391,88.1949834556
51291,55734543,GARAGRAM,4,557345,25.899185688,89.0809552551
51292,55523947,GORAL,4,555239,26.0058643404,89.329620206
51293,55736425,GORGRAM,4,557364,25.9905865127,88.7671264391
51294,55496131,HASNABAD,4,554961,25.9187124407,89.6757423985
51295,55948647,HOSSAIN GAON,4,559486,25.8748502464,88.2198190285
51296,55272140,ISHANIA,4,552721,25.8533185244,88.4843119771
51297,55949447,JAGANNATHPUR,4,559494,26.0002076184,88.5107534474
51298,55949452,JAMALPUR,4,559494,25.9879336967,88.3809724952
51299,55736437,KACHUKATA,4,557364,25.9474336438,88.9464845575
51300,55733651,KAIMARI,4,557336,25.9763114405,89.0704641259
51301,55523953,KAKINA,4,555239,25.9241398295,89.262377097
51302,55520259,KAMALABARI,4,555202,25.9657313775,89.3476139297
51303,55491854,KASHIPUR,4,554918,25.9939075879,89.6019617228
51304,55496150,KEDAR,4,554961,26.0206020399,89.7793318596
51305,55736444,KHOKSHABARI,4,557364,25.9508369685,88.785326501
51306,55733665,KHUTAMARA,4,557336,25.9796347559,88.968160325
51307,55852763,KOLKANDA,4,558527,25.9030662657,89.2007638805
51308,55525551,KULAGHAT,4,555255,25.9179192961,89.4985360153
51309,55948269,KUSHA RANIGANJ,4,559482,25.9032907039,88.4067681912
51310,55736473,LAKSHMI CHAP,4,557364,26.0294058301,88.8581288795
51311,55523965,MADATI,4,555239,26.0289917802,89.1949757415
51312,55525573,MAHENDRANAGAR,4,555255,25.8743727139,89.4592060259
51313,55271217,MARICHA,4,552712,25.9494930327,88.6307648375
51314,55733680,MIRGANJ,4,557336,26.0269922103,88.9383811632
51315,55271225,MOHAMMADPUR,4,552712,25.9086679819,88.5259808886
51316,55949458,MOHAMMADPUR,4,559494,25.9978341394,88.4292404508
51317,55496163,NARAYANPUR,4,554961,25.9079956516,89.8342199132
51318,55945113,AMGAON,4,559451,25.9085305254,88.1633374572
51319,55949463,NARGUN,4,559494,25.9935795822,88.4638956279
51320,55496169,NEWASHI,4,554961,25.955892101,89.645163931
51321,55271243,NIJPARA,4,552712,25.8942321209,88.6692522585
51322,55734569,NITAI,4,557345,25.8903735868,88.9749366873
51323,55948671,NONDUAR,4,559486,25.927354601,88.2271836139
51324,55271251,PALASHBARI,4,552712,26.017880482,88.6230399001
51325,55736469,PALASHBARI,4,557364,25.992002963,88.828645657
51326,55736463,PANCH PUKUR,4,557364,25.9209733679,88.9202273281
51327,55496199,PAURASHAVA,4,554961,25.9620075609,89.6876262103
51328,55733699,PAURASHAVA,4,557336,26.0154143264,89.0198439227
51329,55736499,PAURASHAVA,4,557364,25.9338573908,88.8408722963
51330,55948699,PAURASHAVA,4,559486,25.8929138215,88.2600862903
51331,55949499,PAURASHAVA,4,559494,26.0326719832,88.4630817515
51332,55948277,PIRGANJ,4,559482,25.8730997786,88.3496347402
51333,55734586,PUTIMARI,4,557345,25.9338220084,88.9911398316
51334,55734594,RANACHANDI,4,557345,25.9362249506,89.0733352258
51335,55948687,RATOR,4,559486,25.964803182,88.3126723496
51336,55948286,SAIDPUR,4,559482,25.8880906528,88.4546563051
51337,55496194,SANTOSHPUR,4,554961,26.00744137,89.6493832586
51338,55520289,SARPUKUR,4,555202,25.9228730226,89.3815535667
51339,55271277,SATAIR,4,552712,25.9397303932,88.5681348206
51340,55271269,SHATAGRAM,4,552712,25.9898647845,88.6777834507
51341,55271286,SHIBRAMPUR,4,552712,25.9915349807,88.5711366305
51342,55733687,SHIMULBARI,4,557336,26.0258882368,88.9040919563
51343,55271294,SUJALPUR,4,552712,25.8544515348,88.6186253584
51344,55523995,TUSHBHANDAR,4,555239,25.9522901059,89.2213318696
51345,55272113,ATGAON,4,552721,25.7590483906,88.4864898194
51346,55948223,BAIRCHUNA,4,559482,25.7088564761,88.4021561339
51347,55738523,BANGALIPUR,4,557385,25.7519615754,88.9216950571
51348,55499414,BEGUMGANJ,4,554994,25.7498556856,89.7359358262
51349,55495217,BELGACHHA,4,554952,25.7971881758,89.6206062617
51350,55276047,BHABKI,4,552760,25.8011171153,88.7489987343
51351,55497710,BIDYANANDA,4,554977,25.7483585392,89.5070881708
51352,55738527,BOTHLAGARI,4,557385,25.8096729299,88.8806923288
51353,55497721,CHAKIRPASHAR,4,554977,25.7838766381,89.5686365032
51354,55854917,CHANDANPAT,4,558549,25.723686227,89.1595665378
51355,55276425,CHEHELGAZI,4,552764,25.6844685298,88.6529052026
51356,55272127,CHHATAIL,4,552721,25.7060233114,88.4547622359
51357,55497731,CHHINAI,4,554977,25.8544189972,89.5601420645
51358,55499433,DALDALIA,4,554994,25.7058094994,89.5465020393
51359,55945154,DANGI PARA,4,559451,25.8526542964,88.1496546655
51360,55948234,DAULATPUR,4,559482,25.8175377249,88.3627370492
51361,55859247,EKARCHALI,4,558592,25.8120771262,89.0742397583
51362,55273047,FATEHJANAPUR,4,552730,25.7687638314,88.8380403925
51363,55852742,GAJAGHANTA,4,558527,25.8430055548,89.2780366494
51364,55852731,GANGACHARA,4,558527,25.8477648057,89.2273003039
51365,55495228,GHOGADAHA,4,554952,25.8457791871,89.7244683078
51366,55276079,GOALDIHI,4,552760,25.8160744353,88.8035439061
51367,55850331,GOPALPUR,4,558503,25.6942537503,89.1352194736
51368,55850337,GOPINATHPUR,4,558503,25.7105956573,88.9596055745
51369,55854223,HARAGACHH,4,558542,25.7965903458,89.3613553664
51370,55859263,HARIARKUTI,4,558592,25.7677819405,89.077332146
51371,55945181,HARIPUR,4,559451,25.8116005973,88.145701658
51372,55273055,ISABPUR,4,552730,25.718711027,88.8334961404
51373,55948251,JABARHAT,4,559482,25.7599355414,88.3550488933
51374,55495247,JATRAPUR,4,554952,25.8124082225,89.7756218086
51375,55738540,KAMAR PUKUR,4,557385,25.7881014143,88.929899811
51376,55854227,KAUNIA BALA PARA,4,558542,25.7695226327,89.4272442174
51377,55852752,KHALEYA,4,558527,25.8301656082,89.1247172005
51378,55738554,KHATA MADHUPUR,4,557385,25.8352667212,88.9733469124
51379,55525543,KHUNIAGACHH,4,555255,25.8491030937,89.3635937289
51380,55859271,KURSHA,4,558592,25.7956104499,89.0209605467
51381,55738567,KUSHIRAM BELPUKUR,4,557385,25.8298948198,88.9344035692
51382,55948663,LEHEMBA,4,559486,25.8582096442,88.2629492441
51383,55734560,MAGURA,4,557345,25.8575709569,89.0769536858
51384,55277751,MANMATHAPUR,4,552777,25.6881814174,88.8686668002
51385,55852784,MARANIA,4,558527,25.8356155424,89.3146409058
51386,55854931,MOMINPUR,4,558549,25.7590156897,89.1141921356
51387,55275631,MUKUNDAPUR,4,552756,25.8055753184,88.633459484
51388,55272167,NAFANAGAR,4,552721,25.8356487785,88.4200073217
51389,55273063,NASRATPUR,4,552730,25.761177351,88.7714637591
51390,55857317,ANNADANAGAR,4,558573,25.7057580799,89.4316520927
51391,55497784,OMAR MAJID,4,554977,25.7542861782,89.5908539813
51392,55271260,PALTAPUR,4,552712,25.8458235375,88.6994046473
51393,55499472,PANDUL,4,554994,25.7175998068,89.5979717865
51394,55854939,PASHURAM,4,558549,25.7936688547,89.2540305262
51395,55495299,PAURASHAVA,4,554952,25.812226495,89.6454439779
51396,55738599,PAURASHAVA,4,557385,25.7840106698,88.8914941848
51397,55854999,PAURASHAVA,4,558549,25.7407243428,89.2591614637
51398,55495285,PUNCHGACHHI,4,554952,25.8032949301,89.6993729661
51399,55497773,RAJARHAT,4,554977,25.8028425678,89.5423740294
51400,55854947,RAJENDRAPUR,4,558549,25.7601634729,89.1854547102
51401,55525594,RAJPUR,4,555255,25.8191677704,89.4022842499
51402,55272181,RANGAON,4,552721,25.7657149141,88.4153962244
51403,55271795,SAHARGRAM,4,552717,25.6902505383,88.5022939965
51404,55499475,SAHEBER ALGA,4,554994,25.715579024,89.7865862444
51405,55736482,SANGALSHI,4,557364,25.8428013164,88.8705799264
51406,55854254,SARAI,4,558542,25.7686987505,89.321396466
51407,55854971,SATGARA,4,558549,25.7298524408,89.2136618672
51408,55859279,SAYAR,4,558592,25.7590657426,89.0217320633
51409,55272199,SETABGANJ PAURASHAVA,4,552721,25.7973056963,88.4583056333
51410,55854267,SHAHIDBAGH,4,558542,25.7778987224,89.3824653884
51411,55276486,SUNDARBAN,4,552764,25.7453024633,88.7033971538
51412,55275679,SUNDARPUR,4,552756,25.78357496,88.6861043818
51413,55854987,TAPODHAN,4,558549,25.7859602774,89.2907615605
51414,55275694,TARGAON,4,552756,25.7786381192,88.551818396
51415,55854281,TEPA MADHUPUR,4,558542,25.7375997795,89.4626374586
51416,55854994,UTTAM,4,558549,25.8018828208,89.2109080911
51417,55490911,ASHTAMIR CHAR,4,554909,25.5212985521,89.7432339157
51418,55273031,AULIA PUKUR,4,552730,25.6401283319,88.7365163317
51419,55276417,AULIAPUR,4,552764,25.5722021368,88.6264008196
51420,55855832,BALARHAT,4,558558,25.5806314803,89.3656512544
51421,55855817,BALUA MASIMPUR,4,558558,25.5416167522,89.159566837
51422,55497911,BANDABER,4,554979,25.6191053847,89.8051539108
51423,55857622,BARA DARGAH,4,558576,25.493731309,89.2795696228
51424,55855821,BARABALA,4,558558,25.5277430558,89.1242330898
51425,55499416,BAZRA,4,554994,25.5877342937,89.5833265869
51426,55329112,BELKA,4,553291,25.5529545788,89.5663996353
51427,55855837,BHANGNI,4,558558,25.6301482233,89.3554245317
51428,55273039,BHIAIL,4,552730,25.585564979,88.7557579028
51429,55271738,BIJORA,4,552717,25.5972614386,88.5877371577
51430,55271728,BIRAL,4,552717,25.644951416,88.5440428462
51431,55857635,CHAITRAKUL,4,558576,25.4699873133,89.1735265924
51432,55329118,CHANDIPUR,4,553291,25.4934178803,89.6355570836
51433,55855843,CHENGMARI,4,558558,25.5624455903,89.2194452161
51434,55857319,CHHAOLA,4,558573,25.680942607,89.4909743705
51435,55490923,CHILMARI,4,554909,25.5342836905,89.7093185557
51436,55497923,DANTBHANGA,4,554979,25.6663944631,89.8404857889
51437,55854919,DARSHANA,4,558549,25.6963145372,89.2443301051
51438,55271747,DHAMAIR,4,552717,25.6859743017,88.5687767169
51439,55499444,DHARANIBARI,4,554994,25.6868715975,89.6373767942
51440,55329137,DHOPADANGA,4,553291,25.4626157389,89.5111157535
51441,55855849,DURGAPUR,4,558558,25.5450928065,89.27637579
51442,55273847,ELUARY,4,552738,25.4966308033,88.847887339
51443,55271766,FARAKKABAD,4,552717,25.6647809512,88.6108880457
51444,55855860,GOPALPUR,4,558558,25.5246743141,89.2093196285
51445,55499455,GUNAIGACHH,4,554994,25.6335627009,89.5829911432
51446,55277734,HAMIDPUR,4,552777,25.5534229433,88.9821185629
51447,55329144,HARIPUR,4,553291,25.538475118,89.6272197818
51448,55499461,HATIA,4,554994,25.6827656762,89.695403469
51449,55497935,JADUR CHAR,4,554979,25.497620087,89.8166505732
51450,55855862,KAFRIKHAL,4,558558,25.6066377737,89.3145651876
51451,55857338,KAIKURI,4,558573,25.600513676,89.4077529384
51452,55329150,KANCHIBARI,4,553291,25.4944710683,89.6061813334
51453,55857357,KANDI,4,558573,25.6071108423,89.4619398229
51454,55271071,KHANPUR,4,552710,25.4413934797,89.0049048652
51455,55855865,KHORAGACHH,4,558558,25.6378672513,89.1703750176
51456,55857654,KUMEDPUR,4,558576,25.4612984942,89.2438444128
51457,55276969,KUSHDAHA,4,552769,25.5114267387,89.0773517597
51458,55855867,LATIFPUR,4,558558,25.6008718011,89.2561776339
51459,55850369,LOHANI PARA,4,558503,25.5901449529,89.105833968
51460,55855872,MILANPUR,4,558558,25.4762949425,89.1354451155
51461,55855878,MIRZAPUR,4,558558,25.5316126902,89.3672301984
51462,55277769,MOSTAFAPUR,4,552777,25.5542519205,88.8572372059
51463,55328286,NALDANGA,4,553282,25.4809934676,89.4671894086
51464,55490947,NAYERHAT,4,554909,25.6013407006,89.7424307158
51465,55855889,PAIRABAND,4,558558,25.6544198762,89.2830762352
51466,55857663,PANCHGACHHA,4,558576,25.4730162348,89.3750670863
51467,55857366,PARUL,4,558573,25.6813753448,89.3492209979
51468,55276499,PAURASHAVA,4,552764,25.6242550848,88.6357606366
51469,55277799,PAURASHAVA,4,552777,25.6548641567,88.9125279133
51470,55850399,PAURASHAVA,4,558503,25.6733457081,89.0628689478
51471,55857376,PIRGACHHA,4,558573,25.6546456334,89.4037835141
51472,55273071,PUNATTI,4,552730,25.5513036609,88.8037775114
51473,55490959,RAMNA,4,554909,25.5596797168,89.6677547787
51474,55277786,RAMPUR,4,552777,25.6651731049,88.9393627846
51475,55271785,RANI PUKUR,4,552717,25.6004042054,88.5271767809
51476,55490971,RANIGANJ,4,554909,25.6267403834,89.6945984785
51477,55497971,RAUMARI,4,554979,25.5416712134,89.8386028963
51478,55329175,SARBANANDA,4,553291,25.5182177504,89.4711577655
51479,55497983,SAULMARI,4,554979,25.600354836,89.8600199754
51480,55857688,SHANERHAT,4,558576,25.4775106331,89.3236804505
51481,55276460,SHANKARPUR,4,552764,25.5265490363,88.733619942
51482,55276469,SHASHARA,4,552764,25.5911892347,88.682879608
51483,55273884,SHIBNAGAR,4,552738,25.5290414762,88.9262696198
51484,55329182,SONAROY,4,553291,25.5599034134,89.4808111979
51485,55499478,TABAKPUR,4,554994,25.6103319917,89.6270795991
51486,55329194,TARAPUR,4,553291,25.6047697527,89.5214901276
51487,55490983,THANAHAT,4,554909,25.5991315954,89.6638046373
51488,55499483,THETROY,4,554994,25.6689134211,89.5412892273
51489,55779013090,BANGLABANDHA,5,55779013,,
51490,55779013904,SIPAI PARA,5,55779013,,
51491,55779013512,KHANGI KISMAT,5,55779013,,
51492,55779094964,TIRNAI,5,55779094,,
51493,55328213,BANAGRAM,4,553282,25.3715055352,89.469294816
